symbol,gene_id,treatment_splicing_P,time_splicing_P,treatment_over_time_splicing_P,flag_treatment_splicing_P05,flag_time_splicing_P05,flag_trt_over_time_splicing_P05
Dsim\GD23585,FBgn0194963,0.22736629519692,0.00499406685256,0.12449408464939,0,1,0
Dsim\GD23590,FBgn0194968,0.47159947775843,0.95167307214416,0.04120980593764,0,0,1
Dsim\GD23591,FBgn0194969,0.00504654335976,0.00001202831623,0.89820278843613,1,1,0
Dsim\GD23595,FBgn0194973,,,,0,0,0
Dsim\GD23596,FBgn0194974,0.18759678357803,0.95481816267363,0.87603736771192,0,0,0
Dsim\GD23600,FBgn0194978,0.06448539501752,0.22295482587904,0.53082840217339,0,0,0
Dsim\GD23601,FBgn0194979,0.82840527322021,0.85513170955228,0.45697085693101,0,0,0
Dsim\GD23603,FBgn0194980,0.41640564755175,0.05002515614735,0.7158916638166,0,0,0
Dsim\GD23605,FBgn0194982,0.05261943650578,0.44792472975917,0.33505051974668,0,0,0
Dsim\GD23607,FBgn0194984,0.95399559762955,0.98275585884162,0.37019672404584,0,0,0
Dsim\GD23608,FBgn0194985,0.90915506270466,0.94301044391625,0.87369888668444,0,0,0
Dsim\GD23609,FBgn0194986,,,,0,0,0
Dsim\GD23610,FBgn0194987,0.99813157361545,0.79247017850234,0.11997608386298,0,0,0
Dsim\GD23611,FBgn0194988,,,,0,0,0
Dsim\Trx-2,FBgn0194995,0.39421020497639,0.51455199820453,0.90478687073077,0,0,0
Dsim\GD23619,FBgn0194996,0.64467408164931,0.38176374289895,0.12436132651685,0,0,0
Dsim\GD23620,FBgn0194997,0.93983380364118,0.05050667212089,0.03600274891988,0,0,1
Dsim\GD23622,FBgn0194999,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23623,FBgn0195000,0.89809623040127,0.97683632895065,0.88614218401007,0,0,0
Dsim\GD23624,FBgn0195001,,,,0,0,0
Dsim\GD23625,FBgn0195002,,,,0,0,0
Dsim\GD23626,FBgn0195003,0.39286972798372,0.44565881851315,0.96687237749659,0,0,0
Dsim\GD23627,FBgn0195004,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23630,FBgn0195007,0.00003759449365,0.79126787623537,0.50315889818749,1,0,0
Dsim\GD23631,FBgn0195008,,,,0,0,0
Dsim\GD23632,FBgn0195009,0.45125829657411,0.79679755008921,0.07445830107463,0,0,0
Dsim\GD23633,FBgn0195010,,,,0,0,0
Dsim\GD23634,FBgn0195011,,,,0,0,0
Dsim\GD23635,FBgn0195012,,,,0,0,0
Dsim\GD23636,FBgn0195013,0.38503816223733,0.41360991695398,0.413609916954,0,0,0
Dsim\GD23637,FBgn0195014,0.98810042061875,0.21910090103576,0.01496836072409,0,0,1
Dsim\GD23638,FBgn0195015,0.76374965535246,0.52134888691932,0.01082810098753,0,0,1
Dsim\GD23639,FBgn0195016,0.28289875435444,0.0594283813054,0.89213695390883,0,0,0
Dsim\GD23640,FBgn0195017,0.02171127408766,0.6335663275041,0.82196753576855,1,0,0
Dsim\GD23641,FBgn0195018,,,,0,0,0
Dsim\GD23642,FBgn0195019,,,,0,0,0
Dsim\GD23643,FBgn0195020,0.10680515757391,0.00615026505802,0.22760283269802,0,1,0
Dsim\GD23644,FBgn0195021,0.16008855341604,0.0972604262211,0.3943489680376,0,0,0
Dsim\GD23645,FBgn0195022,0.2377104243017,0.60945017217428,0.06859879452472,0,0,0
Dsim\GD23647,FBgn0195024,,,,0,0,0
Dsim\GD23648,FBgn0195025,0.27050300029054,0.00144916176259,0.44616781336543,0,1,0
Dsim\GD23649,FBgn0195026,0.9779499594852,0.1118214498793,0.96550824308407,0,0,0
Dsim\GD23651,FBgn0195028,0.77298105721246,0.96803681970973,0.14692815939926,0,0,0
Dsim\GD23653,FBgn0195030,0.41025086630007,0.80803328701714,0.36266871763386,0,0,0
Dsim\GD23656,FBgn0195033,0.67599235463194,0.92871008716581,0.00073836032843,0,0,1
Dsim\GD23657,FBgn0195034,,,,0,0,0
Dsim\GD23660,FBgn0195037,,,,0,0,0
Dsim\GD23661,FBgn0195038,,,,0,0,0
Dsim\GD23662,FBgn0195039,0.07175168352439,0.503821677949,0.12308334042268,0,0,0
Dsim\GD23663,FBgn0195040,0.73357755895443,0.90767500955191,0.85281059351157,0,0,0
Dsim\GD23664,FBgn0195041,0.87709783108752,0.51811522622437,0.43726273110408,0,0,0
Dsim\GD23665,FBgn0195042,,,,0,0,0
Dsim\GD23666,FBgn0195043,0.64637833810672,0.13758466350824,0.22348837394727,0,0,0
Dsim\GD23667,FBgn0195044,0.86101402775295,0.04860381212639,0.53484046883651,0,1,0
Dsim\GD23668,FBgn0195045,,,,0,0,0
Dsim\GD23669,FBgn0195046,0.81094358970117,0.33689470013338,0.3839463923875,0,0,0
Dsim\GD23670,FBgn0195047,0.10912622307544,0.08535137487514,0.85335406327157,0,0,0
Dsim\GD23671,FBgn0195048,0.50573417482279,0.33258176049309,0.01658932164523,0,0,1
Dsim\GD23672,FBgn0195049,0.75586617797131,0.71172129619147,0.86989263297909,0,0,0
Dsim\GD23674,FBgn0195051,0.59980696410161,0.5617840302546,0.54330164568302,0,0,0
Dsim\GD23675,FBgn0195052,0.09839786676074,0.75545679687445,0.00767161564642,0,0,1
Dsim\GD23677,FBgn0195054,0.35186200636746,0.07183801200491,0.42845807195252,0,0,0
Dsim\GD23678,FBgn0195055,0.19878330672689,0.136672039305,0.48877703216011,0,0,0
Dsim\GD23679,FBgn0195056,0.74302247094493,0.75479966447906,0.16822494712746,0,0,0
Dsim\GD23680,FBgn0195057,0.76911494727505,0.49296507955259,0.73910683570981,0,0,0
Dsim\GD23681,FBgn0195058,0.59556179594137,0.058572417059,0.10614526366676,0,0,0
Dsim\GD23682,FBgn0195059,0.21920890099909,0.71888532647864,0.80228692137863,0,0,0
Dsim\GD23683,FBgn0195060,0.27389183415551,0.78916027003641,0.00462842865297,0,0,1
Dsim\GD23685,FBgn0195062,0.63413599676187,0.37304121487296,0.33904180938137,0,0,0
Dsim\GD23686,FBgn0195063,,,,0,0,0
Dsim\GD23687,FBgn0195064,0.2985137662029,0.21231859076764,0.4119574832713,0,0,0
Dsim\GD23688,FBgn0195065,0.39475815838875,0.14649457170455,0.46521091238193,0,0,0
Dsim\GD23689,FBgn0195066,,,,0,0,0
Dsim\GD23690,FBgn0195067,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23691,FBgn0195068,0.88176655443169,0.63252789615646,0.57959720499649,0,0,0
Dsim\GD23693,FBgn0195070,0.21543011869069,0.00636408491529,0.01602365272467,0,1,1
Dsim\GD23695,FBgn0195072,,,,0,0,0
Dsim\GD23696,FBgn0195073,0.46492278497863,0.43082210134253,0.01548963086271,0,0,1
Dsim\GD23697,FBgn0195074,0.57601851574851,0.05331429317392,0.66322851886017,0,0,0
Dsim\GD23698,FBgn0195075,0.71148384778136,0.78799756722681,0.23861566552126,0,0,0
Dsim\GD23699,FBgn0195076,0.08931669043257,0.61966410209795,0.21498416258302,0,0,0
Dsim\GD23700,FBgn0195077,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23701,FBgn0195078,0.7682497874162,0.00136366902142,0.91399924463316,0,1,0
Dsim\GD23702,FBgn0195079,0.10985931427456,0.32914457788,0.01351637541039,0,0,1
Dsim\GD23703,FBgn0195080,0.71112831527598,0.75528218297211,0.24766096056757,0,0,0
Dsim\GD23706,FBgn0195082,0.14945929441148,0.40603633909423,0.81189844192983,0,0,0
Dsim\GD23707,FBgn0195083,0.63173247060316,0.88099062598026,0.53537279988823,0,0,0
Dsim\GD23708,FBgn0195084,0.885813851404,0.99999930854663,0.99652997402305,0,0,0
Dsim\GD23709,FBgn0195085,0.36373280365707,0.18346816639956,0.45444120032795,0,0,0
Dsim\GD23710,FBgn0195086,0.40898667744813,0.66738896149549,0.44709888645493,0,0,0
Dsim\GD23711,FBgn0195087,,,,0,0,0
Dsim\GD23712,FBgn0195088,,,,0,0,0
Dsim\GD23713,FBgn0195089,0.00664137084439,0.25859562516869,0.1482991688821,1,0,0
Dsim\GD23715,FBgn0195091,0.37938425249294,0.52748699626441,0.51508213499027,0,0,0
Dsim\GD23717,FBgn0195093,0.83118801078386,0.06558351481031,0.10022941014305,0,0,0
Dsim\GD23722,FBgn0195096,0.95687254062338,0.3475061195008,0.39492537725437,0,0,0
Dsim\GD23723,FBgn0195097,0.53432324068761,0.63043682849633,0.10257280130168,0,0,0
Dsim\GD23725,FBgn0195099,,,,0,0,0
Dsim\GD23726,FBgn0195100,0.03161446733069,0.27504171348676,0.27504171348676,1,0,0
Dsim\GD23727,FBgn0195101,0.83663060659311,0.69743181516515,0.45917555364762,0,0,0
Dsim\GD23730,FBgn0195104,0.1540950635328,0.76748744318038,0.19069758272137,0,0,0
Dsim\GD23732,FBgn0195105,,,,0,0,0
Dsim\GD23735,FBgn0195108,,,,0,0,0
Dsim\GD23736,FBgn0195109,,,,0,0,0
Dsim\GD23739,FBgn0195112,0.25527095374686,0.73588839238791,0.29185883116229,0,0,0
Dsim\GD23740,FBgn0195113,0.61434780377143,0.29167045267258,0.42091317615108,0,0,0
Dsim\GD23743,FBgn0195116,0.18021912227232,0.3266821113555,0.33954036967988,0,0,0
Dsim\GD23744,FBgn0195117,,,,0,0,0
Dsim\GD23746,FBgn0195119,0.8629847955896,0.32614128840515,0.43713457767367,0,0,0
Dsim\GD23747,FBgn0195120,0.76271995732891,0.0786484683795,0.57011795725114,0,0,0
Dsim\GD23748,FBgn0195121,0.83437585166435,0.36061139360851,0.55201699972624,0,0,0
Dsim\GD23750,FBgn0195123,0.20341573997738,0.1826745814631,0.63553756281081,0,0,0
Dsim\GD23751,FBgn0195124,0.10469763675464,0.43852550565501,0.43852550565501,0,0,0
Dsim\GD23753,FBgn0195125,,,,0,0,0
Dsim\GD23756,FBgn0195128,,,,0,0,0
Dsim\GD23760,FBgn0195132,0.03325373002893,0.61280803432742,0.61372939692017,1,0,0
Dsim\GD23761,FBgn0195133,0.33906446155998,0.22630577949937,0.09908101942438,0,0,0
Dsim\GD23762,FBgn0195134,0.24483878612303,0.29744015987427,0.16687431214599,0,0,0
Dsim\GD23763,FBgn0195135,,,,0,0,0
Dsim\Nup160,FBgn0195136,0.18896082424499,0.12039952696493,0.66881898462996,0,0,0
Dsim\GD23765,FBgn0195137,0.94115503382319,0.16426485952125,0.50389897395258,0,0,0
Dsim\GD23768,FBgn0195140,0.32514540531083,0.52081461138753,0.00125037244807,0,0,1
Dsim\GD23769,FBgn0195141,,,,0,0,0
Dsim\GD23770,FBgn0195142,,,,0,0,0
Dsim\ab,FBgn0195143,0.04298945362834,0.99573236595757,0.03778518076243,1,0,1
Dsim\GD23772,FBgn0195144,0.58614673850259,0.79204313681015,0.1698773101668,0,0,0
Dsim\GD23773,FBgn0195145,0.7423460219578,0.87429689331194,0.37610308753204,0,0,0
Dsim\GD23774,FBgn0195146,0.50449943461619,0.26182913088933,0.13139408894267,0,0,0
Dsim\GD23775,FBgn0195147,0.62525594713214,0.61928705320544,0.37622902605784,0,0,0
Dsim\GD23776,FBgn0195148,0.50410337801306,0.77730907261767,0.74083816088025,0,0,0
Dsim\GD23779,FBgn0195150,0.4880497084845,0.89065239388402,0.47417786111755,0,0,0
Dsim\Mal-B1,FBgn0195163,0.69404410220153,0.16898200739199,0.20876660010987,0,0,0
Dsim\Mal-B2,FBgn0195164,0.12232558847601,0.74688234684008,0.48754424883336,0,0,0
Dsim\GD23798,FBgn0195168,0.62283782946546,0.72674504992249,0.6761816540311,0,0,0
Dsim\GD23801,FBgn0195171,0.87726096404815,0.81100771721933,0.60948793566565,0,0,0
Dsim\GD23803,FBgn0195173,,,,0,0,0
Dsim\GD23804,FBgn0195174,0.65198380896508,0.07441733515176,0.61077144826655,0,0,0
Dsim\GD23805,FBgn0195175,,,,0,0,0
Dsim\GD23806,FBgn0195176,,,,0,0,0
Dsim\GD23807,FBgn0195177,0.3329258932846,0.69200616336404,0.69200616336404,0,0,0
Dsim\GD23809,FBgn0195179,0.64032301919913,0.19615161201827,0.06778427152079,0,0,0
Dsim\GD23811,FBgn0195181,0.57275204803013,0.39534461748882,0.09666056267793,0,0,0
Dsim\GD23815,FBgn0195185,0.69635532858192,0.83943146751003,0.04170417581708,0,0,1
Dsim\Mt2,FBgn0195186,,,,0,0,0
Dsim\GD23817,FBgn0195187,0.11550672766612,0.12654145282633,0.00181782477469,0,0,1
Dsim\GD23818,FBgn0195188,0.69126417387718,0.75425389111127,0.33773919022196,0,0,0
Dsim\GD23821,FBgn0195191,0.98356966566962,0.5373466064871,0.27727473779919,0,0,0
Dsim\GD23824,FBgn0195194,0.08415185692332,0.8892050816908,0.00196550573044,0,0,1
Dsim\GD23825,FBgn0195195,0.88238595585545,0.26246541232342,0.4744043176972,0,0,0
Dsim\GD23826,FBgn0195196,,,,0,0,0
Dsim\GD23827,FBgn0195197,0.9625762771551,0.25016129103429,0.01816152644303,0,0,1
Dsim\GD23828,FBgn0195198,0.52832842127089,0.47512613161292,0.42685587950743,0,0,0
Dsim\GD23831,FBgn0195201,0.8107399805489,0.0787628472763,0.99702635639539,0,0,0
Dsim\GD23836,FBgn0195206,0.78440009030258,0.46050641178501,0.00379587454845,0,0,1
Dsim\GD23837,FBgn0195207,0.81655506154472,0.74729180630358,0.06122133831847,0,0,0
Dsim\GD23839,FBgn0195209,0.09560130271032,0.77518046638636,0.48132071203881,0,0,0
Dsim\GD23844,FBgn0195214,0.37762036409091,0.05523970758217,0.6654996707336,0,0,0
Dsim\GD23847,FBgn0195217,,,,0,0,0
Dsim\GD23848,FBgn0195218,0.69450834100734,0.15759017113149,0.00953523768203,0,0,1
Dsim\GD23849,FBgn0195219,0.7973531085689,0.71165081272874,0.56304180343483,0,0,0
Dsim\GD23850,FBgn0195220,,,,0,0,0
Dsim\GD23852,FBgn0195222,0.31159997007046,0.94917519075502,0.7031669522033,0,0,0
Dsim\GD23860,FBgn0195230,0.91849462452775,0.03655587818005,0.33682659124255,0,1,0
Dsim\GD23862,FBgn0195232,0.08332726079355,0.99548721155018,0.67566489397432,0,0,0
Dsim\GD23863,FBgn0195233,0.08644017476579,0.07603852951684,0.18543208704123,0,0,0
Dsim\GD23867,FBgn0195237,0.56765669732185,0.41890562851338,0.05506725054474,0,0,0
Dsim\GD23868,FBgn0195238,,,,0,0,0
Dsim\GD23869,FBgn0195239,0.548452920381,0.9141200945144,0.1099846870211,0,0,0
Dsim\GD23870,FBgn0195240,,,,0,0,0
Dsim\GD23871,FBgn0195241,0.3900013096006,0.3669610593707,0.56528983552536,0,0,0
Dsim\GD23872,FBgn0195242,0.91681936808235,0.95016111571222,0.06523912459118,0,0,0
Dsim\GD23873,FBgn0195243,0.18879242130271,0.15663914815303,0.02358836278125,0,0,1
Dsim\GD23877,FBgn0195247,0.36099033567562,0.31005045037054,0.91649674827574,0,0,0
Dsim\GD23879,FBgn0195249,0.25959531373513,0.10784809506776,0.20483624560573,0,0,0
Dsim\GD23880,FBgn0195250,0.03267242005834,0.33845672634652,0.01447078360506,1,0,1
Dsim\GD23881,FBgn0195251,0.92900891775264,0.59465079739832,0.16106347383478,0,0,0
Dsim\GD23883,FBgn0195253,0.16528672531512,0.06713367153638,8.9051086394046E-6,0,0,1
Dsim\GD23884,FBgn0195254,0.07267738114385,0.42184170514181,0.53745308872592,0,0,0
Dsim\GD23885,FBgn0195255,0.97691714187335,0.91656270145983,0.03388664550317,0,0,1
Dsim\GD23891,FBgn0195261,0.91136736749509,0.56765754301436,0.61249105623922,0,0,0
Dsim\GD23892,FBgn0195262,0.18702174617434,0.22945624140316,0.52907343131257,0,0,0
Dsim\GD23893,FBgn0195263,,,,0,0,0
Dsim\GD23894,FBgn0195264,0.64596491317403,0.01969580234931,0.55732582650465,0,1,0
Dsim\GD23895,FBgn0195265,0.08374634815558,0.63511374968572,0.42574723512553,0,0,0
Dsim\GD23897,FBgn0195266,0.22911835404746,0.9022677756267,0.11178989541403,0,0,0
Dsim\GD23898,FBgn0195267,0.17508755375522,0.79673637558796,0.86731568504761,0,0,0
Dsim\GD23903,FBgn0195271,0.03728247956786,0.36001692304359,0.34344577525481,1,0,0
Dsim\GD23904,FBgn0195272,0.0820055054505,0.02576555472885,0.01182326222422,0,1,1
Dsim\GD23908,FBgn0195276,,,,0,0,0
Dsim\GD23913,FBgn0195281,0.47705745168754,0.99667793849122,0.50593179679949,0,0,0
Dsim\GD23917,FBgn0195285,0.93370083512382,0.94494214786646,0.21042362549038,0,0,0
Dsim\GD23919,FBgn0195287,,,,0,0,0
Dsim\GD23921,FBgn0195289,0.98111668989958,0.04153920829619,0.65922512625737,0,1,0
Dsim\GD23922,FBgn0195290,0.48302243935911,0.6566927778241,0.0108196408529,0,0,1
Dsim\GD23923,FBgn0195291,0.710344628678,0.06411306736286,0.84130621068481,0,0,0
Dsim\GD23925,FBgn0195292,0.54777948066604,0.95999903453245,0.99175825379014,0,0,0
Dsim\GD23928,FBgn0195294,0.02917105909322,0.73424789943545,0.47854031983767,1,0,0
Dsim\GD23929,FBgn0195295,,,,0,0,0
Dsim\GD23935,FBgn0195301,0.36486784077332,0.13186041814907,0.01982759733589,0,0,1
Dsim\GD23939,FBgn0195304,0.2554125043955,0.26450870401302,0.5251416398263,0,0,0
Dsim\GD23941,FBgn0195306,,,,0,0,0
Dsim\GD23942,FBgn0195307,0.49375764392233,0.06013555891906,0.09842661308082,0,0,0
Dsim\GD23945,FBgn0195310,0.43376193310366,0.52227147908878,0.14001670371248,0,0,0
Dsim\GD23948,FBgn0195312,0.84683902008572,0.76551744979893,0.0029349410492,0,0,1
Dsim\GD23949,FBgn0195313,,,,0,0,0
Dsim\GD23952,FBgn0195316,,,,0,0,0
Dsim\GD23953,FBgn0195317,0.13226984411041,0.8732590840025,0.3640055068872,0,0,0
Dsim\GD23954,FBgn0195318,,,,0,0,0
Dsim\GD23955,FBgn0195319,0.50091928406265,0.52613009625646,0.27301469835406,0,0,0
Dsim\GD23957,FBgn0195321,0.47986159018117,0.76968196447709,0.96703884073258,0,0,0
Dsim\GD23959,FBgn0195323,0.41179557040043,0.83417236374631,0.5525382698317,0,0,0
Dsim\GD23961,FBgn0195325,0.92006843689621,0.9818609944371,0.98186099443711,0,0,0
Dsim\GD23962,FBgn0195326,,,,0,0,0
Dsim\GD23963,FBgn0195327,0.33098752753936,0.06290394997241,0.11000024647837,0,0,0
Dsim\GD23964,FBgn0195328,,,,0,0,0
Dsim\GD23972,FBgn0195334,0.68964798943219,0.65309210445574,0.03478765884065,0,0,1
Dsim\GD23973,FBgn0195335,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23975,FBgn0195337,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD23979,FBgn0195341,,,,0,0,0
Dsim\GD23983,FBgn0195345,0.4614699718683,0.47193290128279,0.67901518317152,0,0,0
Dsim\GD23985,FBgn0195347,0.03161446733069,0.27504171348676,0.27504171348676,1,0,0
Dsim\GD23987,FBgn0195348,0.77370437963804,0.4380721818559,0.32298807471076,0,0,0
Dsim\GD23988,FBgn0195349,0.35802751588722,0.63655824008859,0.78623322879197,0,0,0
Dsim\GD23989,FBgn0195350,0.65811891566404,0.27071798672653,0.02063346316291,0,0,1
Dsim\GD23993,FBgn0195353,0.97881254358696,0.77453764285557,0.9995874759933,0,0,0
Dsim\GD23996,FBgn0195356,0.30402185793303,0.78081820868439,0.63234750364462,0,0,0
Dsim\GD23997,FBgn0195357,,,,0,0,0
Dsim\GD23999,FBgn0195359,0.87104654574091,0.85446361177323,0.2390845383733,0,0,0
Dsim\GD24004,FBgn0195364,,,,0,0,0
Dsim\GD24010,FBgn0195370,0.37630697077789,0.44051472605975,0.94355430546402,0,0,0
Dsim\GD24014,FBgn0195374,0.01927839869414,0.56945750111353,0.4743268521901,1,0,0
Dsim\GD24018,FBgn0195377,0.38043343686085,0.20319823561591,0.51409672031093,0,0,0
Dsim\GD24019,FBgn0195378,,,,0,0,0
Dsim\GD24020,FBgn0195379,0.18582997944932,0.02772512728014,0.51967380843023,0,1,0
Dsim\GD24027,FBgn0195386,0.75126687173369,0.16888563354552,0.3599531199415,0,0,0
Dsim\GD24028,FBgn0195387,0.03301122098277,0.58645326234902,0.16777473438508,1,0,0
Dsim\GD24030,FBgn0195389,0.49408472051433,0.27791075776056,0.58323079976007,0,0,0
Dsim\GD24036,FBgn0195394,0.61045213843834,0.4077052033409,0.02697403867423,0,0,1
Dsim\GD24038,FBgn0195396,0.97730849783449,0.36483796722792,0.18083735999671,0,0,0
Dsim\GD24041,FBgn0195399,0.96226838209551,0.16026836727289,0.45934955029753,0,0,0
Dsim\GD24043,FBgn0195401,0.71763766257262,0.50093652397678,0.18444654750762,0,0,0
Dsim\GD24044,FBgn0195402,,,,0,0,0
Dsim\GD24045,FBgn0195403,0.65610998325577,0.35011780446854,0.00588380035584,0,0,1
Dsim\GD24046,FBgn0195404,0.95852314021574,0.06309407083943,0.47965099945281,0,0,0
Dsim\GD24051,FBgn0195409,0.11748461657295,0.47269672887735,0.47269672887735,0,0,0
Dsim\GD24052,FBgn0195410,,,,0,0,0
Dsim\GD24057,FBgn0195414,0.56359778486226,0.66750358426353,0.66750358426353,0,0,0
Dsim\GD24060,FBgn0195416,0.98341224345636,0.24324302984549,0.4530580595081,0,0,0
Dsim\GD24066,FBgn0195422,0.58411795907842,0.67993169228436,0.44089477002608,0,0,0
Dsim\GD24067,FBgn0195423,0.24851142719278,0.1640717104438,0.01810623293194,0,0,1
Dsim\GD24068,FBgn0195424,,,,0,0,0
Dsim\GD24070,FBgn0195426,0.13333640650579,0.37970387829275,0.80406048266078,0,0,0
Dsim\GD24074,FBgn0195430,,,,0,0,0
Dsim\GD24075,FBgn0195431,,,,0,0,0
Dsim\GD24078,FBgn0195434,0.83644417259007,0.00130837448389,0.79459111047566,0,1,0
Dsim\GD24079,FBgn0195435,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD24080,FBgn0195436,0.18684451507946,0.42973358572584,3.741702761951E-6,0,0,1
Dsim\GD24082,FBgn0195438,0.81384560165711,0.20951402352139,0.18760507081421,0,0,0
Dsim\GD24083,FBgn0195439,,,,0,0,0
Dsim\GD24084,FBgn0195440,,,,0,0,0
Dsim\GD24086,FBgn0195442,0.98054045416174,0.62341603788189,0.03339823847335,0,0,1
Dsim\GD24087,FBgn0195443,0.38835385082389,0.32829680790346,0.94284170002902,0,0,0
Dsim\GD24088,FBgn0195444,0.43946980918411,0.20453395622923,0.61855817035783,0,0,0
Dsim\GD24090,FBgn0195446,,,,0,0,0
Dsim\GD24092,FBgn0195448,0.05400191246277,0.73462798262019,0.11455378722084,0,0,0
Dsim\GD24095,FBgn0195451,0.76694432807899,0.93827690238153,0.69571988445076,0,0,0
Dsim\GD24097,FBgn0195453,0.49200981789759,0.47206432682694,0.33243067776644,0,0,0
Dsim\GD24099,FBgn0195455,,,,0,0,0
Dsim\GD24107,FBgn0195463,0.97338152685971,0.6588004206492,0.99498249514892,0,0,0
Dsim\GD24108,FBgn0195464,,,,0,0,0
Dsim\GD24111,FBgn0195467,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD24112,FBgn0195468,,,,0,0,0
Dsim\GD24118,FBgn0195474,0.90896516457111,0.21224102181856,0.13672082369338,0,0,0
Dsim\GD24119,FBgn0195475,0.03934883511957,0.074589312575,0.01523817054079,1,0,1
Dsim\GD24124,FBgn0195480,0.43604185207109,0.10257233289121,0.60809437593054,0,0,0
Dsim\GD24126,FBgn0195482,0.40444971791642,0.94324030521077,0.71227232481013,0,0,0
Dsim\GD24127,FBgn0195483,0.54370795166983,0.80878153253917,0.84448220592328,0,0,0
Dsim\GD24131,FBgn0195487,0.43411501717637,0.85840702771318,0.99992140992712,0,0,0
Dsim\GD24132,FBgn0195488,0.3518735367627,0.86456336322266,0.90656860754948,0,0,0
Dsim\GD24133,FBgn0195489,0.32364752690042,0.46270221139084,0.83361953231484,0,0,0
Dsim\GD24134,FBgn0195490,0.05344014902924,0.36833670443268,0.24896997088051,0,0,0
Dsim\GD24138,FBgn0195494,0.80372190941301,0.64148390063392,0.76551933915952,0,0,0
Dsim\GD24140,FBgn0195495,0.26813550975949,0.52228951166839,0.6844549770913,0,0,0
Dsim\GD24141,FBgn0195496,0.90780543647813,0.78681445349335,0.80326498454777,0,0,0
Dsim\GD24142,FBgn0195497,0.4295069117976,0.76552470654597,0.93617556772631,0,0,0
Dsim\GD24145,FBgn0195500,0.1320137858426,0.42885828614805,0.00336168351741,0,0,1
Dsim\GD24146,FBgn0195501,,,,0,0,0
Dsim\GD24148,FBgn0195503,0.73296356647048,0.81060532597195,0.01752765614732,0,0,1
Dsim\GD24150,FBgn0195505,0.40724521716655,0.7742238550213,0.45406310208406,0,0,0
Dsim\GD24151,FBgn0195506,,,,0,0,0
Dsim\GD24152,FBgn0195507,0.29420789276343,0.76134503792492,0.41275366113296,0,0,0
Dsim\GD24153,FBgn0195508,,,,0,0,0
Dsim\GD24157,FBgn0195512,0.25428085777346,0.58803168442903,0.97214923660575,0,0,0
Dsim\GD24158,FBgn0195513,0.53911699875242,0.20511417799302,0.05314941401864,0,0,0
Dsim\GD24159,FBgn0195514,0.84920299493742,0.58517025944582,0.01746464109901,0,0,1
Dsim\GD24160,FBgn0195515,0.9488123247067,0.15665105031125,0.10005878445942,0,0,0
Dsim\GD24161,FBgn0195516,0.54066686596758,0.77098261892855,0.10597040892731,0,0,0
Dsim\GD24162,FBgn0195517,0.14573031286759,0.76011214233818,0.53096649572476,0,0,0
Dsim\GD24163,FBgn0195518,0.14054991948411,0.66009337035589,0.8222637025361,0,0,0
Dsim\GD24165,FBgn0195520,,,,0,0,0
Dsim\GD24166,FBgn0195521,,,,0,0,0
Dsim\GD24167,FBgn0195522,0.2079942407832,0.30363637660119,0.56932520092828,0,0,0
Dsim\GD24168,FBgn0195523,,,,0,0,0
Dsim\GD24170,FBgn0195525,0.43602776585692,0.35824579435379,0.15734160321655,0,0,0
Dsim\GD24173,FBgn0195528,0.40950314580001,0.22847142419752,0.00594010578088,0,0,1
Dsim\GD24174,FBgn0195529,0.69598568328768,0.39254689304351,0.03448215019232,0,0,1
Dsim\GD24176,FBgn0195530,0.95325698972808,0.88090838488867,0.6226942447145,0,0,0
Dsim\GD24177,FBgn0195531,0.32903257291153,0.37369967781616,0.37369967781616,0,0,0
Dsim\GD24179,FBgn0195533,0.17343637868828,0.39561598337171,0.87728319983466,0,0,0
Dsim\GD24180,FBgn0195534,,,,0,0,0
Dsim\GD24181,FBgn0195535,,,,0,0,0
Dsim\GD24182,FBgn0195536,,,,0,0,0
Dsim\GD24186,FBgn0195538,0.17419288405014,0.46159149509691,0.01407578044638,0,0,1
Dsim\GD24190,FBgn0195541,0.28641976924642,0.9323275679779,0.46922006348357,0,0,0
Dsim\GD24191,FBgn0195542,0.21769680984902,0.01394403722434,0.0607997208353,0,1,0
